user_id,session_id,subscription_type,user_journey
504674,3995736-3995755-3995771-4481173-4481189-4483053-4483072-4483124-4517218-4517231-4525411-4615446,Annual,Homepage-Career tracks-Pricing-Courses-Homepage-Other-Success stories-Homepage-Career tracks-Sign up-Career tracks-Pricing-Sign up-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Pricing-Sign up-Pricing-Other-Pricing-Sign up-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Career tracks-Sign up-Log in-Coupon
504676,4610574-4610755-4615530-4688094,Monthly,Other
504774,4539755-4601571-4613914-4617713-4654295-4656522-4656721,Annual,Homepage-Sign up-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Sign up-Homepage-Log in-Pricing-Log in-Checkout
504782,4617817-4837024-4837283,Annual,Homepage-Career tracks-Courses-Other-Coupon
504791,4618345-4618352-4658434-4703521,Monthly,Other
504888,4620700-4620707-4620717-4661589-4661621-4661868-4661994,Monthly,Other
505304,4629672,Annual,Coupon
505452,4535972-4632864,Annual,Coupon
505460,4633005-4693055-4693065,Monthly,Other-Pricing-Sign up-Checkout
505724,4639749-4659069-4703845-4704007-4704012-4706691-4720982-4721008,Monthly,Homepage-Career tracks-Sign up-Log in-Homepage-Course certificate-Sign up-Course certificate-Pricing-Resources center-Other-Resources center-Other-Resources center-Success stories-Log in-Checkout
505730,4639969-4767421-4767450-4775503-4781397-4784464-4791199-4792737-4800859-4824763-4824870,Annual,Homepage-Sign up-Homepage-Career tracks-Courses-Career tracks-Log in-Other-Resources center-Other-Resources center-Homepage-Sign up-Log in-Other-Log in-Coupon
505829,4278055-4642422-4642454-4690225-4744297-4744331,Annual,Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Checkout
505995,4646841-4647174-4647378-4647622-4647745-4653212-4653549-4673475-4694734,Quarterly,Coupon-Checkout-Homepage-Sign up-Log in-Checkout
505998,4647216,Monthly,Courses-Pricing-Checkout
506093,4636946-4649852-4650146,Quarterly,Courses-Sign up-Homepage-Sign up-Checkout
506161,4651692-4730688-4778176-4778205-4817348-4817489-4817523-4821103-4821296,Annual,Homepage-Sign up-Log in-Homepage-Courses-Career tracks-Courses-Career tracks-Coupon-Homepage-Log in-Homepage-Log in-Checkout
506207,4652734,Annual,Coupon
506260,4408438-4721562-4721605-4776987,Monthly,Other-Courses-Sign up-Checkout
506325,4227002-4357940-4379038-4528995-4550017-4550765-4600368-4657238-4681869-4681981-4757212-4757331,Annual,Other
506360,4658274-4658280-4658354-4658532-4658625-4677874-4677897-4678089-4678192-4680085,Annual,Homepage-Courses-Resources center-Homepage-Career tracks-Pricing-Homepage-Sign up-Coupon-Homepage-Pricing-Other-Pricing-Career tracks-Sign up-Log in-Checkout-Coupon-Checkout-Other-About us-Checkout
506506,4662835-4663444,Annual,Other-Sign up-Coupon
506888,4675064,Annual,Coupon
506959,4680269-4680314-4680356,Annual,Homepage-Sign up-Checkout
506966,4597985-4680590-4680960,Annual,Other
506968,4680651,Annual,Coupon
506991,4683332-4683353-4712316-4776871-4777000-4778139,Annual,Other-Homepage-Pricing-Sign up-Checkout
506994,4683557-4753823-4753877-4753974,Annual,Log in-Checkout
507008,1416317-1416988-1856316-1857516-1857540-3559811-3718213-3718414-3718485-4155570-4686834-4686843,Annual,Other-Log in-Other-Log in-Other-Log in-Other-Log in-Checkout-Log in-Homepage-Sign up-Coupon
507103,3863363-4692958-4693024,Annual,Homepage-Sign up-Homepage-Pricing-Career track certificate-Sign up-Log in-Sign up-Checkout
507135,4694722-4714765-4717031,Annual,Other
507142,4695473-4695489-4814004-4814021-4823296-4841214-4843126-4843129-4843141,Annual,Homepage-Pricing-Other-Sign up-Other-Courses-Success stories-Resources center-Other-Log in-Checkout-Other-Log in-Checkout
507144,4695302-4695377-4695982-4697087-4718747-4769444-4825849-4830402-4838279,Annual,Homepage-Sign up-Homepage-Career tracks-Career track certificate-Resources center-Success stories-Checkout-Success stories-Career tracks-Courses-Homepage-Log in-Coupon-Log in-Coupon
507205,4142282-4155733-4457763-4701203-4701226-4734301-4737371,Annual,Homepage-Sign up-Log in-Other-Coupon-Homepage-Log in-Coupon
507213,4416141-4701798-4701806-4790010-4790383-4790425,Annual,Homepage-Career tracks-Sign up-Career tracks-Sign up-Other-Pricing-Sign up-Pricing-Courses-Career tracks-Coupon-Career tracks-Log in
507236,4703010-4703218-4753267,Annual,Other-Coupon
507241,4688529-4703159-4703222,Annual,Other-Coupon-Homepage-Coupon
507254,4704765-4704771-4726255,Annual,Homepage-Courses-Career tracks-Sign up-Coupon
507294,4663251-4707719-4758341-4765585-4802183-4817718-4833739-4833781,Monthly,Other-Career tracks-Other-Sign up-Other-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Other-Log in-Career track certificate-Career tracks-Log in-Other-Log in-Checkout
507302,4005173-4708152-4708230,Annual,Homepage-Pricing-Sign up-Coupon
507315,4709087-4709545-4709668-4710519-4710638-4710642-4710655,Annual,Other-Coupon-Other-Coupon-Log in-Checkout
507387,4677271-4714428-4715188,Annual,Other-Coupon
507395,3792463-3825254-4536606-4705253-4705284-4715524-4716576-4716624-4716673-4716815-4722910-4722922-4723036-4725514-4733770-4733785,Annual,Homepage-Sign up-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Career tracks-Other-Homepage-Pricing-Checkout-Pricing-Courses-Homepage-Coupon-Checkout-Homepage-Log in-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Log in-Homepage-Log in-Checkout
507402,4534989-4716540-4734162-4734202,Annual,Homepage-Course certificate-Career track certificate-Courses-Pricing-Career track certificate-Courses-Success stories-Career tracks-Sign up-Checkout
507411,4717018-4717256,Annual,Homepage-Pricing-Checkout-Pricing-Career track certificate-Success stories-About us-Homepage-Coupon
507416,4717611-4717694-4749448,Annual,Coupon-Other-Checkout
507423,4717937-4724697-4812089,Annual,Other
507454,4719359-4720260-4747821-4759438-4760870-4760941-4776793-4793126-4808198-4808483,Monthly,Other-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Other-Log in-Homepage-Pricing-Homepage-Log in-Checkout
507553,4729595-4760438-4774851,Annual,Career track certificate-Sign up-Career track certificate-Sign up-Checkout
507580,4732069-4732124-4732139-4732152-4736847-4737582-4746802-4748794-4749030,Annual,Homepage-Career tracks-Pricing-Sign up-Homepage-Sign up-Log in-Sign up-Log in-Homepage-Sign up-Homepage-Log in-Homepage-Log in-Courses-Log in-Homepage-Log in-Checkout
507605,4734006,Annual,Other-Coupon
507618,4735586-4744824,Annual,Homepage-Pricing-Resources center-Courses-Log in-Sign up-Checkout
507622,4735845-4761092-4807455-4807497-4807685-4813122-4815039-4822144-4831267,Annual,Homepage-Courses-Pricing-Sign up-Log in-Homepage-Career tracks-Career track certificate-Courses-Log in-Checkout-Pricing-Checkout-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Courses-Checkout
507623,4735908-4736507-4813346-4816624,Annual,Homepage-Courses-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Sign up-Checkout-Coupon
507646,4717534-4738602-4738697,Annual,Other-Coupon
507648,3648871-3862106-3934472-4731585-4731610-4733179-4738581-4738627-4738649-4738672-4738703-4738704-4773647-4774073-4780117-4780131-4780418-4780421-4780527-4780534-4789878-4789888-4789935-4790003,Annual,Homepage-Pricing-Sign up-Homepage-Pricing-Homepage-Pricing-Homepage-Log in-Sign up-Log in-Checkout-Other-Coupon-Sign up-Homepage-Other-Homepage-Sign up-Log in-Sign up-Homepage-Sign up-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout
507721,4743410,Annual,Other
507729,4743932-4771045-4772404-4772602-4788018-4788094-4788155-4788250,Annual,Career tracks-Sign up-Log in-Checkout-Coupon-Checkout
507730,4743949,Annual,Other-Coupon
507741,4744939,Annual,Other-Coupon
507781,4720981-4721028-4747021-4747944-4747990-4747998-4748036-4748053,Annual,Homepage-Career tracks-Courses-Sign up-Homepage-Career tracks-Courses-Homepage-Log in-Homepage-Course certificate-Courses-Career tracks-Log in-Sign up-Log in-Other-Resources center-Log in-Checkout
507801,3201033-3203894-4719396-4749444-4749730-4749743,Annual,Resources center-Other-Resources center-Homepage-Career tracks-Resources center-Other-Resources center-Other-Courses-Coupon-Sign up-Checkout
507806,4750734-4750748-4764929,Annual,Other
507822,4752283-4781028-4781214-4781234-4781257-4781440-4781466-4781478-4781485,Annual,Other
507828,4750174-4751310-4751346-4751416-4753088-4832479-4832501-4832517-4843352-4843929,Annual,Homepage-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon-Checkout-Coupon-Checkout
507874,4738957-4755578-4756234-4787666,Annual,Other-Coupon-Log in-Coupon
507910,4756462-4756478-4757714-4759152-4759190-4761287,Annual,Homepage-Log in-Checkout-Coupon-Log in-Checkout-Coupon
507925,4597035-4626960-4758397-4761018-4761089-4761139-4762708-4762779-4791242-4791262,Annual,Homepage-Courses-Checkout-Log in-Checkout
507951,4491335-4759835-4759851,Annual,Other
508005,4763902-4764149-4767669-4768096,Monthly,Homepage-Course certificate-Career track certificate-Sign up-Courses-Career tracks-Courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Log in-Checkout
508008,4737727-4764257,Annual,Homepage-Other-Course certificate-Career track certificate-Coupon
508014,4764763-4764835-4830996-4831149-4831565,Annual,Homepage-Resources center-Career tracks-Courses-Log in-Sign up-Checkout
508024,4766048-4767171-4767483-4814598,Annual,Homepage-Pricing-Checkout-Pricing-Sign up-Log in-Homepage-Log in-Sign up-Log in
508066,4769466-4769646-4770435-4770512-4770683-4770696-4772171-4772221-4772325-4772368-4775954-4777185-4783005,Annual,Other-Coupon-Checkout-Coupon
508080,4676125-4687606-4770434-4770486-4772048-4772064,Annual,Homepage-Career tracks-Other-Career tracks-Instructors-Courses-Sign up-Homepage-Courses-Sign up-Checkout-Sign up-Log in-Checkout
508084,4770622-4770675,Monthly,Homepage-Log in-Other
508094,4771998-4829303-4829537,Annual,Other
508102,4772038-4772468-4772470-4775950-4779766-4788563-4836771-4836791,Annual,Homepage-Career tracks-Sign up-Homepage-Resources center-Courses-Sign up-Courses-Career tracks-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout
508114,4773493-4810165-4824227,Annual,Homepage-Sign up-Checkout
508131,4773826-4774013-4777517-4833356,Monthly,Other-Sign up-Log in-Checkout
508174,4081789-4777559-4777584,Annual,Homepage-Career tracks-Pricing-Checkout
508175,4777566,Annual,Coupon
508189,4778345-4785857-4802840-4838720-4838841,Annual,Other
508221,4780252-4780348,Annual,Homepage-Pricing-Log in-Sign up-Other
508240,4781954-4781997-4827609-4827635,Annual,Other-Coupon-Pricing-Checkout
508243,4776991-4777024-4781975-4782049-4782079-4783307-4783319-4790845-4790899-4790915,Annual,Homepage-Courses-Other-Homepage-Courses-Pricing-Course certificate-Upcoming courses-Courses-Resources center-Other-Pricing-Other-Upcoming courses-Other-Coupon-Pricing-Log in-Checkout-Coupon-Homepage-Log in-Checkout
508326,4788761-4788804,Annual,Other
508337,4789661-4789772-4789949-4790271-4791926-4814363,Annual,Other-Coupon
508361,4787555-4787577-4791342-4799954-4799969-4799975-4800084-4809955-4819667-4819771-4819811-4819846,Annual,Homepage-Pricing-Log in-Sign up-Homepage-Sign up-Homepage-Log in-Checkout-Homepage-Log in-Checkout
508384,4793327-4795217,Monthly,Homepage-Pricing-Resources center-Courses-Sign up-Checkout
508408,4794918-4795008-4795070-4798697-4810770-4810811-4816234-4816302-4817863,Annual,Other-Sign up-Other-Homepage-Sign up-Other-Resources center-Other-Success stories-Sign up-Resources center-Coupon
508429,4792177-4793063-4796326-4796330-4808295-4812077-4812135,Annual,Homepage-Career track certificate-Sign up-Career track certificate-Courses-Career track certificate-Resources center-Other-Courses-Homepage-Career track certificate-Course certificate-Sign up-Homepage-Pricing-Career track certificate-Career tracks-Sign up-Career tracks-Log in-Checkout
508454,4798397-4798597-4798791-4798839,Annual,Other-Career track certificate-Courses-Other-Homepage-Sign up-Checkout
508469,4799575-4812820-4813500-4813501,Annual,Other-Coupon-Other-Course certificate-Courses-Sign up-Coupon
508474,4799907,Annual,Other
508476,4800001-4832560,Monthly,Other
508492,4800588-4804964-4805072-4805122-4805163-4805204-4805821-4805825-4806688-4806759,Monthly,Other-Checkout-Other-Checkout
508496,4800710-4801422,Annual,Coupon
508506,4801987-4801988-4835575-4839676,Annual,Other
508507,4801565-4801573-4801986-4802095,Annual,Homepage-Courses-Career tracks-Courses-Pricing-Career tracks-Sign up-Pricing-Checkout-Career track certificate-Sign up
508546,4800664-4800666-4800736-4804507-4804518-4804590-4825706-4825724-4825787,Annual,Homepage-Sign up-Other-Pricing-Other-Homepage-Log in-Checkout-Coupon-Homepage-Courses-Log in
508638,4805027-4811207,Annual,Other-Coupon
508647,4780470-4788839-4811942-4812233-4812242,Annual,Homepage-Pricing-Checkout-Pricing-Courses-Career track certificate-Course certificate-Pricing-Homepage-Pricing-Course certificate-Homepage-Sign up-Log in-Checkout
508649,4812166-4812205,Monthly,Other
508655,3406430-3425123-4812521-4812590,Annual,Homepage-Pricing-Career tracks-Courses-Homepage-Career tracks-Courses-Career tracks-Courses-Coupon
508670,4814086-4814106,Annual,Homepage-Log in-Pricing-Checkout
508686,4748990-4749068-4815435,Annual,Other-Coupon
508704,4816500-4816547-4817487,Annual,Homepage-Courses-Coupon-Checkout
508750,4819283-4819304,Annual,Other
508752,4819458-4819665-4820584-4821091-4821254-4836121,Annual,Other-Career tracks-Courses-Sign up-Homepage-Pricing-Sign up-Other-Homepage-Log in-Checkout
508770,4820433-4820635-4820787-4828797,Annual,Other-Homepage-Log in-Sign up-Checkout
508784,4058702-4091475-4094100-4099292-4114625-4114631-4209613-4211419-4211506-4211578-4211827-4487262-4487328-4803951-4821725-4822025-4822130-4822177-4822244-4822837-4830133-4839021,Annual,Log in-Homepage-Resources center-Homepage-Other-Career tracks-Sign up-Log in-Other-Log in-Checkout-Homepage-Career tracks-Log in-Other-Resources center-Checkout-Coupon-Checkout-Homepage-Pricing-Coupon-Sign up-Homepage-Sign up-Log in-Homepage-Sign up-Log in-Checkout-Other-Homepage-Log in
508796,4822420-4822465,Annual,Other
508809,4772422-4789930-4790531-4823778,Annual,Homepage-Pricing-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Homepage-Pricing-Checkout
508829,4703944-4704258-4815722-4825275-4837163-4837170-4838055,Annual,Other
508848,4826813-4827474,Annual,Coupon-Checkout
508849,4826729-4834155,Annual,Other-Coupon
508853,4827235,Annual,Coupon
508867,3877175-4828120-4828401-4828433,Annual,Homepage-Courses-Homepage-Courses-Log in-Checkout
508880,4800602-4801135-4817297-4829077-4829199,Annual,Homepage-Pricing-Courses-Resources center-Career track certificate-Homepage-Upcoming courses-Homepage-Upcoming courses-Course certificate-Career tracks-Courses-Homepage-Career tracks-Upcoming courses-Career tracks-Courses-Homepage-Courses-Coupon
508887,3636926-4802261-4806411-4829698,Annual,Homepage-Pricing-Homepage-Pricing-Checkout-Coupon
508892,4830113-4830618,Monthly,Courses-Sign up-Checkout
508894,4830277,Annual,Coupon
508901,4831047-4831063,Annual,Other-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Checkout
508902,4831064,Annual,Other-Coupon
508903,4831171,Annual,Other-Coupon
508905,4831414-4831488-4844675-4844678,Annual,Coupon-Homepage-Log in-Checkout
508909,4831818,Annual,Other
508917,4832772-4835982-4835994-4836138,Annual,Coupon-Homepage-Log in-Checkout
508926,4833289-4835882,Annual,Coupon
508928,4598185-4775783-4790153-4833328,Annual,Homepage-Pricing-Checkout-Coupon-Other
508931,4833683,Annual,Coupon
508949,4757269-4757333-4835537,Annual,Other-Homepage-Career tracks-Coupon
508956,4833730-4833775-4833829-4833957-4836179,Annual,Homepage-Career track certificate-Career tracks-Other-Career tracks-Pricing-Homepage-Career tracks-Coupon
508961,4836723,Annual,Coupon
508965,4837128,Annual,Coupon
508969,4837557,Annual,Coupon
508977,4820450-4837975-4838298-4838561-4839425-4839429,Annual,Other-Pricing-Other-Pricing-Sign up-Checkout-Homepage-Sign up-Log in-Checkout
508982,3891434-3891443-4006827-4008058-4135992-4308679-4559231-4838363-4838378-4838380,Annual,Homepage-Sign up-Homepage-Courses-Sign up-Homepage-Log in-Homepage-Sign up-Homepage-Courses-Homepage-Log in-Coupon-Homepage-About us-Other
508985,4838622,Annual,Coupon
508990,4838880,Annual,Coupon
508994,4839034-4839087,Annual,Coupon
